Date,Time,Value,Unit,Data Quality,CFS
10/9/2021,12:58:53 PM,41,cfs,A,41
10/9/2021,12:28:53 PM,41,cfs,A,41
10/9/2021,11:58:53 AM,35,cfs,A,35
10/9/2021,11:28:53 AM,39,cfs,A,39
10/9/2021,10:58:53 AM,41,cfs,A,41
10/9/2021,10:28:53 AM,41,cfs,A,41
10/9/2021,9:58:53 AM,41,cfs,A,41
10/9/2021,9:28:53 AM,44,cfs,A,44
10/9/2021,8:58:53 AM,42,cfs,A,42
10/9/2021,8:28:53 AM,42,cfs,A,42
10/9/2021,7:58:53 AM,41,cfs,A,41
10/9/2021,7:28:53 AM,41,cfs,A,41
10/9/2021,6:58:53 AM,36,cfs,A,36
10/9/2021,6:28:53 AM,37,cfs,A,37
10/9/2021,5:58:53 AM,38,cfs,A,38
10/9/2021,5:28:53 AM,35,cfs,A,35
10/9/2021,4:58:53 AM,38,cfs,A,38
10/9/2021,4:28:53 AM,35,cfs,A,35
10/9/2021,3:58:53 AM,36,cfs,A,36
10/9/2021,3:28:54 AM,31,cfs,A,31
10/9/2021,3:18:51 AM,35,cfs,A,35
10/9/2021,2:48:50 AM,35,cfs,A,35
10/9/2021,2:18:51 AM,36,cfs,A,36
10/9/2021,1:48:51 AM,34,cfs,A,34
10/9/2021,1:18:51 AM,32,cfs,A,32
10/9/2021,12:48:51 AM,38,cfs,A,38
10/9/2021,12:18:50 AM,36,cfs,A,36
10/8/2021,11:48:51 PM,36,cfs,A,36
10/8/2021,11:18:51 PM,34,cfs,A,34
10/8/2021,10:48:51 PM,32,cfs,A,32
10/8/2021,10:18:51 PM,38,cfs,A,38
10/8/2021,9:48:50 PM,33,cfs,A,33
10/8/2021,9:18:51 PM,38,cfs,A,38
10/8/2021,8:48:51 PM,30,cfs,A,30
10/8/2021,8:18:50 PM,34,cfs,A,34
10/8/2021,7:48:51 PM,31,cfs,A,31
10/8/2021,7:18:51 PM,35,cfs,A,35
10/8/2021,6:48:51 PM,33,cfs,A,33
10/8/2021,6:18:51 PM,32,cfs,A,32
10/8/2021,5:48:50 PM,34,cfs,A,34
10/8/2021,5:18:51 PM,35,cfs,A,35
10/8/2021,4:48:51 PM,34,cfs,A,34
10/8/2021,4:18:51 PM,34,cfs,A,34
10/8/2021,3:48:51 PM,34,cfs,A,34
10/8/2021,3:18:51 PM,30,cfs,A,30
10/8/2021,2:48:51 PM,32,cfs,A,32
10/8/2021,2:18:51 PM,34,cfs,A,34
10/8/2021,1:48:51 PM,34,cfs,A,34
10/8/2021,1:18:51 PM,27,cfs,A,27
10/8/2021,12:48:51 PM,32,cfs,A,32
10/8/2021,12:18:51 PM,32,cfs,A,32
10/8/2021,11:48:51 AM,29,cfs,A,29
10/8/2021,11:18:51 AM,33,cfs,A,33
10/8/2021,10:48:51 AM,33,cfs,A,33
10/8/2021,10:18:51 AM,31,cfs,A,31
10/8/2021,9:48:51 AM,31,cfs,A,31
10/8/2021,9:18:51 AM,31,cfs,A,31
10/8/2021,8:48:51 AM,30,cfs,A,30
10/8/2021,8:18:51 AM,35,cfs,A,35
10/8/2021,7:48:51 AM,34,cfs,A,34
10/8/2021,7:18:51 AM,31,cfs,A,31
10/8/2021,6:48:51 AM,33,cfs,A,33
10/8/2021,6:18:51 AM,33,cfs,A,33
10/8/2021,5:48:51 AM,32,cfs,A,32
10/8/2021,5:18:51 AM,31,cfs,A,31
10/8/2021,4:48:51 AM,31,cfs,A,31
10/8/2021,4:18:51 AM,32,cfs,A,32
10/8/2021,3:48:51 AM,35,cfs,A,35
10/8/2021,3:18:51 AM,35,cfs,A,35
10/8/2021,2:48:51 AM,38,cfs,A,38
10/8/2021,2:18:51 AM,38,cfs,A,38
10/8/2021,1:48:51 AM,38,cfs,A,38
10/8/2021,1:18:51 AM,36,cfs,A,36
10/8/2021,12:48:51 AM,39,cfs,A,39
10/8/2021,12:18:51 AM,39,cfs,A,39
10/7/2021,11:48:51 PM,36,cfs,A,36
10/7/2021,11:18:51 PM,36,cfs,A,36
10/7/2021,10:48:51 PM,36,cfs,A,36
10/7/2021,10:18:51 PM,37,cfs,A,37
10/7/2021,9:48:51 PM,34,cfs,A,34
10/7/2021,9:18:51 PM,35,cfs,A,35
10/7/2021,8:48:51 PM,37,cfs,A,37
10/7/2021,8:18:51 PM,38,cfs,A,38
10/7/2021,7:48:51 PM,39,cfs,A,39
10/7/2021,7:18:51 PM,37,cfs,A,37
10/7/2021,6:48:51 PM,40,cfs,A,40
10/7/2021,6:18:51 PM,40,cfs,A,40
10/7/2021,5:48:51 PM,35,cfs,A,35
10/7/2021,5:18:51 PM,37,cfs,A,37
10/7/2021,4:48:51 PM,41,cfs,A,41
10/7/2021,4:18:51 PM,42,cfs,A,42
10/7/2021,3:48:51 PM,39,cfs,A,39
10/7/2021,3:18:51 PM,41,cfs,A,41
10/7/2021,2:48:51 PM,39,cfs,A,39
10/7/2021,2:18:51 PM,38,cfs,A,38
10/7/2021,1:48:51 PM,40,cfs,A,40
10/7/2021,1:18:52 PM,40,cfs,A,40
10/7/2021,12:48:51 PM,44,cfs,A,44
10/7/2021,12:18:51 PM,41,cfs,A,41
10/7/2021,11:48:51 AM,36,cfs,A,36
10/7/2021,11:18:51 AM,41,cfs,A,41
10/7/2021,10:48:52 AM,41,cfs,A,41
10/7/2021,10:18:51 AM,38,cfs,A,38
10/7/2021,9:48:51 AM,36,cfs,A,36
10/7/2021,9:18:51 AM,38,cfs,A,38
10/7/2021,8:48:51 AM,38,cfs,A,38
10/7/2021,8:18:52 AM,39,cfs,A,39
10/7/2021,7:48:51 AM,38,cfs,A,38
10/7/2021,7:18:51 AM,38,cfs,A,38
10/7/2021,6:48:52 AM,38,cfs,A,38
10/7/2021,6:18:51 AM,38,cfs,A,38
10/7/2021,5:48:52 AM,34,cfs,A,34
10/7/2021,5:18:51 AM,38,cfs,A,38
10/7/2021,4:48:51 AM,37,cfs,A,37
10/7/2021,4:18:52 AM,37,cfs,A,37
10/7/2021,3:48:51 AM,38,cfs,A,38
10/7/2021,3:18:52 AM,39,cfs,A,39
10/7/2021,2:48:51 AM,39,cfs,A,39
10/7/2021,2:18:51 AM,36,cfs,A,36
10/7/2021,1:48:52 AM,34,cfs,A,34
10/7/2021,1:18:51 AM,36,cfs,A,36
10/7/2021,12:48:52 AM,36,cfs,A,36
10/7/2021,12:18:51 AM,41,cfs,A,41
10/6/2021,11:48:51 PM,38,cfs,A,38
10/6/2021,11:18:52 PM,38,cfs,A,38
10/6/2021,10:48:51 PM,37,cfs,A,37
10/6/2021,10:18:52 PM,36,cfs,A,36
10/6/2021,9:48:52 PM,36,cfs,A,36
10/6/2021,9:18:51 PM,35,cfs,A,35
10/6/2021,8:48:52 PM,37,cfs,A,37
10/6/2021,8:18:51 PM,39,cfs,A,39
10/6/2021,7:48:52 PM,36,cfs,A,36
10/6/2021,7:18:52 PM,38,cfs,A,38
10/6/2021,6:48:51 PM,39,cfs,A,39
10/6/2021,6:18:52 PM,36,cfs,A,36
10/6/2021,5:48:51 PM,40,cfs,A,40
10/6/2021,5:18:52 PM,37,cfs,A,37
10/6/2021,4:48:51 PM,38,cfs,A,38
10/6/2021,4:18:51 PM,39,cfs,A,39
10/6/2021,3:48:52 PM,42,cfs,A,42
10/6/2021,3:18:51 PM,38,cfs,A,38
10/6/2021,2:48:52 PM,39,cfs,A,39
10/6/2021,2:18:52 PM,41,cfs,A,41
10/6/2021,1:48:52 PM,44,cfs,A,44
10/6/2021,1:18:52 PM,38,cfs,A,38
10/6/2021,12:48:51 PM,39,cfs,A,39
10/6/2021,12:18:52 PM,35,cfs,A,35
10/6/2021,11:48:52 AM,39,cfs,A,39
10/6/2021,11:18:52 AM,38,cfs,A,38
10/6/2021,10:48:52 AM,39,cfs,A,39
10/6/2021,10:18:51 AM,39,cfs,A,39
10/6/2021,9:48:52 AM,38,cfs,A,38
10/6/2021,9:18:51 AM,39,cfs,A,39
10/6/2021,8:48:52 AM,39,cfs,A,39
10/6/2021,8:18:52 AM,36,cfs,A,36
10/6/2021,7:48:51 AM,39,cfs,A,39
10/6/2021,7:18:52 AM,41,cfs,A,41
10/6/2021,6:48:51 AM,39,cfs,A,39
10/6/2021,6:18:52 AM,40,cfs,A,40
10/6/2021,5:48:52 AM,41,cfs,A,41
10/6/2021,5:18:51 AM,35,cfs,A,35
10/6/2021,4:48:52 AM,42,cfs,A,42
10/6/2021,4:18:51 AM,36,cfs,A,36
10/6/2021,3:48:52 AM,39,cfs,A,39
